pref_en,cityname_en,pref_ja,cityname_ja,rank1_let,rank1_prob,rank2_let,rank2_prob,rank3_let,rank3_prob,rank4_let,rank4_prob,rank5_let,rank5_prob,rank6_let,rank6_prob,rank7_let,rank7_prob,rank8_let,rank8_prob,rank9_let,rank9_prob,rank10_let,rank10_prob
ehime,uchiko,愛媛県,喜多郡内子町,川,0.07407407407407407,大,0.04938271604938271,中,0.04938271604938271,田,0.04938271604938271,山,0.037037037037037035,五,0.024691358024691357,石,0.024691358024691357,内,0.024691358024691357,瀬,0.024691358024691357,南,0.024691358024691357
ehime,ikata,愛媛県,西宇和郡伊方町,浦,0.08333333333333333,田,0.05952380952380952,大,0.047619047619047616,浜,0.047619047619047616,之,0.047619047619047616,中,0.03571428571428571,成,0.023809523809523808,野,0.023809523809523808,佐,0.023809523809523808,川,0.023809523809523808
ehime,matsuno,愛媛県,北宇和郡松野町,野,0.14285714285714285,岡,0.09523809523809523,奥,0.047619047619047616,川,0.047619047619047616,上,0.047619047619047616,家,0.047619047619047616,地,0.047619047619047616,富,0.047619047619047616,豊,0.047619047619047616,延,0.047619047619047616
ehime,kihoku,愛媛県,北宇和郡鬼北町,野,0.10752688172043011,川,0.08602150537634409,上,0.053763440860215055,大,0.03225806451612903,々,0.03225806451612903,小,0.03225806451612903,西,0.03225806451612903,下,0.03225806451612903,父,0.03225806451612903,田,0.021505376344086023
ehime,ainan,愛媛県,南宇和郡愛南町,御,0.042682926829268296,荘,0.042682926829268296,川,0.036585365853658534,浦,0.036585365853658534,城,0.03048780487804878,泊,0.024390243902439025,小,0.024390243902439025,中,0.024390243902439025,緑,0.024390243902439025,家,0.018292682926829267
fukui,fukui,福井県,福井市,田,0.03245749613601236,谷,0.027820710973724884,中,0.023183925811437404,下,0.02241112828438949,大,0.02009273570324575,上,0.01777434312210201,新,0.01777434312210201,西,0.01777434312210201,野,0.017001545595054096,山,0.017001545595054096
fukui,tsuruga,福井県,敦賀市,野,0.03214285714285714,田,0.025,山,0.025,川,0.02142857142857143,河,0.02142857142857143,ケ,0.02142857142857143,口,0.017857142857142856,丘,0.017857142857142856,崎,0.017857142857142856,原,0.017857142857142856
fukui,obama,福井県,小浜市,小,0.0880503144654088,浜,0.07861635220125786,田,0.03459119496855346,原,0.0220125786163522,野,0.018867924528301886,前,0.018867924528301886,谷,0.018867924528301886,崎,0.015723270440251572,上,0.012578616352201259,大,0.012578616352201259
fukui,ono,福井県,大野市,野,0.03464203233256351,下,0.03464203233256351,中,0.03464203233256351,上,0.03002309468822171,原,0.023094688221709007,大,0.018475750577367205,生,0.018475750577367205,山,0.016166281755196306,東,0.016166281755196306,谷,0.013856812933025405
fukui,katsuyama,福井県,勝山市,町,0.15536105032822758,谷,0.05908096280087528,北,0.05032822757111598,野,0.0437636761487965,荒,0.03282275711159737,土,0.03282275711159737,寺,0.030634573304157548,鹿,0.02188183807439825,平,0.02188183807439825,泉,0.02188183807439825
fukui,sabae,福井県,鯖江市,田,0.05726872246696035,上,0.03524229074889868,江,0.030837004405286344,下,0.02643171806167401,中,0.02643171806167401,野,0.02643171806167401,井,0.022026431718061675,石,0.01762114537444934,谷,0.01762114537444934,大,0.01762114537444934
fukui,awara,福井県,あわら市,山,0.0319634703196347,北,0.0273972602739726,田,0.0273972602739726,中,0.0273972602739726,谷,0.0228310502283105,野,0.0228310502283105,番,0.0228310502283105,木,0.0182648401826484,屋,0.0182648401826484,東,0.0182648401826484
fukui,echizen,福井県,越前市,谷,0.035864978902953586,中,0.029535864978902954,野,0.023206751054852322,上,0.0189873417721519,大,0.0189873417721519,山,0.0189873417721519,本,0.016877637130801686,小,0.016877637130801686,原,0.016877637130801686,田,0.014767932489451477
fukui,sakai,福井県,坂井市,町,0.17857142857142858,丸,0.08035714285714286,岡,0.07898351648351648,江,0.06043956043956044,春,0.04739010989010989,国,0.03777472527472527,三,0.03502747252747253,井,0.025412087912087912,坂,0.02403846153846154,田,0.02197802197802198
fukui,eiheiji,福井県,吉田郡永平寺町,松,0.14937759336099585,岡,0.14522821576763487,島,0.03319502074688797,野,0.03319502074688797,寺,0.02074688796680498,吉,0.02074688796680498,谷,0.016597510373443983,上,0.016597510373443983,市,0.016597510373443983,原,0.016597510373443983
fukui,ikeda,福井県,今立郡池田町,谷,0.10091743119266056,田,0.045871559633027525,寺,0.027522935779816515,ケ,0.027522935779816515,俣,0.027522935779816515,東,0.027522935779816515,生,0.01834862385321101,安,0.01834862385321101,見,0.01834862385321101,尾,0.01834862385321101
fukui,minamiechizen,福井県,南条郡南越前町,谷,0.08396946564885496,大,0.04580152671755725,上,0.03816793893129771,野,0.03816793893129771,今,0.022900763358778626,道,0.022900763358778626,八,0.022900763358778626,波,0.015267175572519083,久,0.015267175572519083,庄,0.015267175572519083
fukui,echizencho,福井県,丹生郡越前町,谷,0.04926108374384237,野,0.04433497536945813,田,0.029556650246305417,中,0.029556650246305417,上,0.024630541871921183,大,0.024630541871921183,川,0.024630541871921183,山,0.024630541871921183,寺,0.019704433497536946,小,0.019704433497536946
fukui,mihama,福井県,三方郡美浜町,田,0.07352941176470588,山,0.04411764705882353,市,0.04411764705882353,佐,0.04411764705882353,生,0.029411764705882353,谷,0.029411764705882353,原,0.029411764705882353,野,0.029411764705882353,寺,0.029411764705882353,麻,0.014705882352941176
fukui,takahama,福井県,大飯郡高浜町,田,0.03418803418803419,ケ,0.02564102564102564,丘,0.02564102564102564,神,0.02564102564102564,海,0.02564102564102564,野,0.02564102564102564,三,0.02564102564102564,中,0.02564102564102564,宮,0.02564102564102564,青,0.017094017094017096
fukui,oi,福井県,大飯郡おおい町,田,0.14838709677419354,名,0.12258064516129032,庄,0.12258064516129032,谷,0.05161290322580645,小,0.025806451612903226,野,0.025806451612903226,本,0.025806451612903226,岡,0.01935483870967742,坂,0.01935483870967742,山,0.012903225806451613
fukui,wakasa,福井県,三方上中郡若狭町,田,0.06629834254143646,野,0.04419889502762431,上,0.03314917127071823,三,0.03314917127071823,生,0.027624309392265192,川,0.027624309392265192,井,0.022099447513812154,山,0.022099447513812154,屋,0.016574585635359115,木,0.016574585635359115
fukuoka,moji,福岡県,北九州市門司区,大,0.044444444444444446,里,0.037037037037037035,田,0.02962962962962963,東,0.02962962962962963,松,0.025925925925925925,上,0.025925925925925925,新,0.025925925925925925,野,0.022222222222222223,山,0.022222222222222223,司,0.018518518518518517
fukuoka,wakamatsu,福岡県,北九州市若松区,小,0.04,田,0.035,島,0.025,大,0.025,の,0.025,西,0.025,東,0.02,丸,0.02,石,0.02,二,0.02
fukuoka,tobata,福岡県,北九州市戸畑区,中,0.037383177570093455,原,0.037383177570093455,新,0.037383177570093455,谷,0.037383177570093455,川,0.028037383177570093,東,0.028037383177570093,牧,0.028037383177570093,山,0.028037383177570093,音,0.018691588785046728,寺,0.018691588785046728
fukuoka,kokurakita,福岡県,北九州市小倉北区,野,0.04700854700854701,高,0.02564102564102564,富,0.021367521367521368,田,0.021367521367521368,中,0.021367521367521368,丘,0.017094017094017096,原,0.017094017094017096,井,0.017094017094017096,大,0.017094017094017096,津,0.017094017094017096
fukuoka,kokuraminami,福岡県,北九州市小倉南区,田,0.05993690851735016,新,0.03785488958990536,原,0.03470031545741325,曽,0.03470031545741325,根,0.03470031545741325,南,0.028391167192429023,吉,0.028391167192429023,下,0.025236593059936908,野,0.025236593059936908,貫,0.025236593059936908
fukuoka,yahatahigashi,福岡県,北九州市八幡東区,田,0.06338028169014084,山,0.056338028169014086,尾,0.04225352112676056,大,0.035211267605633804,東,0.035211267605633804,倉,0.02112676056338028,枝,0.02112676056338028,光,0.02112676056338028,本,0.02112676056338028,松,0.02112676056338028
fukuoka,yahatanishi,福岡県,北九州市八幡西区,原,0.029345372460496615,台,0.024830699774266364,東,0.024830699774266364,川,0.022573363431151242,上,0.022573363431151242,西,0.022573363431151242,田,0.020316027088036117,山,0.01805869074492099,ケ,0.01580135440180587,丸,0.01580135440180587
fukuoka,higashi,福岡県,福岡市東区,香,0.0670391061452514,椎,0.055865921787709494,松,0.03910614525139665,崎,0.0335195530726257,浜,0.0335195530726257,和,0.027932960893854747,原,0.027932960893854747,多,0.027932960893854747,台,0.027932960893854747,島,0.0223463687150838
fukuoka,hakata,福岡県,福岡市博多区,東,0.04878048780487805,隈,0.02926829268292683,下,0.024390243902439025,中,0.024390243902439025,井,0.01951219512195122,田,0.01951219512195122,上,0.01951219512195122,月,0.01951219512195122,南,0.01951219512195122,博,0.01951219512195122
fukuoka,chou,福岡県,福岡市中央区,大,0.03937007874015748,園,0.03937007874015748,平,0.031496062992125984,川,0.023622047244094488,公,0.023622047244094488,通,0.023622047244094488,地,0.023622047244094488,浜,0.023622047244094488,坂,0.015748031496062992,荒,0.015748031496062992
fukuoka,minami,福岡県,福岡市南区,原,0.05128205128205128,大,0.05128205128205128,橋,0.02564102564102564,団,0.02564102564102564,地,0.02564102564102564,弥,0.02564102564102564,川,0.02564102564102564,長,0.02564102564102564,野,0.02564102564102564,柏,0.017094017094017096
fukuoka,nishi,福岡県,福岡市西区,原,0.041025641025641026,浜,0.035897435897435895,団,0.035897435897435895,地,0.035897435897435895,今,0.035897435897435895,宿,0.03076923076923077,田,0.02564102564102564,の,0.020512820512820513,山,0.020512820512820513,門,0.020512820512820513
fukuoka,jonan,福岡県,福岡市城南区,江,0.08,団,0.08,地,0.08,山,0.06666666666666667,片,0.05333333333333334,荒,0.02666666666666667,梅,0.02666666666666667,林,0.02666666666666667,東,0.02666666666666667,油,0.02666666666666667
fukuoka,sawara,福岡県,福岡市早良区,田,0.05042016806722689,西,0.05042016806722689,団,0.04201680672268908,地,0.04201680672268908,原,0.04201680672268908,部,0.04201680672268908,野,0.03361344537815126,入,0.03361344537815126,山,0.025210084033613446,有,0.01680672268907563
fukuoka,omuta,福岡県,大牟田市,田,0.03303303303303303,新,0.03303303303303303,宮,0.024024024024024024,山,0.021021021021021023,浦,0.018018018018018018,上,0.018018018018018018,白,0.018018018018018018,川,0.018018018018018018,本,0.015015015015015015,三,0.015015015015015015
fukuoka,kurume,福岡県,久留米市,町,0.13688212927756654,野,0.048162230671736375,田,0.046894803548795945,島,0.04055766793409379,丸,0.03802281368821293,主,0.031685678073510776,城,0.029150823827629912,北,0.02788339670468948,川,0.021546261089987327,大,0.020278833967046894
fukuoka,nogata,福岡県,直方市,新,0.07272727272727272,上,0.05454545454545454,野,0.05454545454545454,知,0.05454545454545454,古,0.05454545454545454,境,0.03636363636363636,入,0.03636363636363636,頓,0.03636363636363636,田,0.03636363636363636,下,0.03636363636363636
fukuoka,izuka,福岡県,飯塚市,田,0.04145077720207254,寺,0.02072538860103627,吉,0.02072538860103627,山,0.02072538860103627,塚,0.015544041450777202,川,0.015544041450777202,内,0.015544041450777202,野,0.015544041450777202,大,0.015544041450777202,島,0.015544041450777202
fukuoka,tagawa,福岡県,田川市,田,0.07692307692307693,伊,0.057692307692307696,本,0.057692307692307696,宮,0.038461538461538464,日,0.038461538461538464,魚,0.019230769230769232,加,0.019230769230769232,利,0.019230769230769232,位,0.019230769230769232,登,0.019230769230769232
fukuoka,yanagawa,福岡県,柳川市,町,0.10410094637223975,橋,0.0694006309148265,三,0.06624605678233439,大,0.04416403785488959,和,0.03785488958990536,本,0.01892744479495268,新,0.015772870662460567,屋,0.015772870662460567,原,0.015772870662460567,永,0.012618296529968454
fukuoka,yame,福岡県,八女市,町,0.11244979919678715,木,0.07630522088353414,黒,0.0642570281124498,立,0.04417670682730924,花,0.040160642570281124,田,0.03614457831325301,原,0.028112449799196786,北,0.024096385542168676,上,0.024096385542168676,本,0.020080321285140562
fukuoka,chikugo,福岡県,筑後市,田,0.08888888888888889,島,0.07777777777777778,久,0.044444444444444446,富,0.044444444444444446,北,0.03333333333333333,長,0.03333333333333333,江,0.022222222222222223,口,0.022222222222222223,折,0.022222222222222223,地,0.022222222222222223
fukuoka,okawa,福岡県,大川市,下,0.07228915662650602,木,0.07228915662650602,島,0.04819277108433735,古,0.03614457831325301,賀,0.03614457831325301,中,0.03614457831325301,上,0.024096385542168676,津,0.024096385542168676,大,0.024096385542168676,白,0.024096385542168676
fukuoka,yukuhashi,福岡県,行橋市,田,0.0379746835443038,大,0.0379746835443038,泉,0.03164556962025317,津,0.03164556962025317,中,0.02531645569620253,橋,0.02531645569620253,長,0.02531645569620253,下,0.02531645569620253,永,0.02531645569620253,井,0.0189873417721519
fukuoka,buzen,福岡県,豊前市,川,0.04,内,0.032,田,0.032,久,0.032,畑,0.024,丸,0.024,屋,0.024,大,0.024,河,0.024,底,0.024
fukuoka,nakama,福岡県,中間市,中,0.075,ヶ,0.05,大,0.0375,花,0.0375,田,0.025,岩,0.025,瀬,0.025,浦,0.025,上,0.025,底,0.025
fukuoka,ogori,福岡県,小郡市,上,0.047058823529411764,井,0.03529411764705882,大,0.03529411764705882,隈,0.03529411764705882,坂,0.03529411764705882,が,0.03529411764705882,丘,0.03529411764705882,板,0.023529411764705882,崎,0.023529411764705882,小,0.023529411764705882
fukuoka,chikushino,福岡県,筑紫野市,原,0.05343511450381679,田,0.04580152671755725,石,0.022900763358778626,丘,0.022900763358778626,山,0.022900763358778626,岡,0.022900763358778626,古,0.022900763358778626,賀,0.022900763358778626,明,0.022900763358778626,紫,0.022900763358778626
fukuoka,kasuga,福岡県,春日市,日,0.06666666666666667,春,0.05714285714285714,白,0.05714285714285714,水,0.05714285714285714,原,0.047619047619047616,ヶ,0.047619047619047616,丘,0.047619047619047616,台,0.0380952380952381,大,0.02857142857142857,東,0.02857142857142857
fukuoka,onojo,福岡県,大野城市,大,0.07920792079207921,利,0.0594059405940594,ケ,0.04950495049504951,丘,0.039603960396039604,台,0.039603960396039604,中,0.0297029702970297,乙,0.0297029702970297,金,0.0297029702970297,田,0.0297029702970297,牛,0.019801980198019802
fukuoka,munakata,福岡県,宗像市,田,0.06179775280898876,台,0.03932584269662921,ヶ,0.033707865168539325,丘,0.033707865168539325,大,0.033707865168539325,丸,0.02247191011235955,山,0.02247191011235955,赤,0.016853932584269662,間,0.016853932584269662,野,0.016853932584269662
fukuoka,dazaifu,福岡県,太宰府市,佐,0.044444444444444446,野,0.044444444444444446,坂,0.03333333333333333,宰,0.03333333333333333,府,0.03333333333333333,青,0.022222222222222223,台,0.022222222222222223,山,0.022222222222222223,石,0.022222222222222223,梅,0.022222222222222223
fukuoka,koga,福岡県,古賀市,青,0.02857142857142857,柳,0.02857142857142857,今,0.02857142857142857,の,0.02857142857142857,庄,0.02857142857142857,小,0.02857142857142857,山,0.02857142857142857,花,0.02857142857142857,原,0.02857142857142857,久,0.02857142857142857
fukuoka,fukutsu,福岡県,福津市,福,0.038461538461538464,間,0.038461538461538464,宮,0.038461538461538464,司,0.038461538461538464,の,0.028846153846153848,花,0.028846153846153848,見,0.028846153846153848,丘,0.028846153846153848,西,0.019230769230769232,光,0.019230769230769232
fukuoka,ukiha,福岡県,うきは市,町,0.1935483870967742,井,0.12258064516129032,吉,0.11612903225806452,浮,0.09032258064516129,羽,0.09032258064516129,田,0.03225806451612903,川,0.025806451612903226,新,0.012903225806451613,隈,0.012903225806451613,上,0.012903225806451613
fukuoka,miyawaka,福岡県,宮若市,田,0.07042253521126761,丸,0.056338028169014086,原,0.056338028169014086,光,0.028169014084507043,野,0.028169014084507043,金,0.028169014084507043,上,0.028169014084507043,有,0.028169014084507043,木,0.028169014084507043,畑,0.028169014084507043
fukuoka,kama,福岡県,嘉麻市,田,0.07142857142857142,上,0.047619047619047616,山,0.047619047619047616,隈,0.03571428571428571,大,0.03571428571428571,野,0.03571428571428571,才,0.023809523809523808,生,0.023809523809523808,臼,0.023809523809523808,井,0.023809523809523808
fukuoka,asakura,福岡県,朝倉市,木,0.0867579908675799,田,0.0593607305936073,杷,0.0593607305936073,原,0.0273972602739726,中,0.0228310502283105,野,0.0182648401826484,水,0.0182648401826484,上,0.0182648401826484,丸,0.0182648401826484,山,0.0182648401826484
fukuoka,miyama,福岡県,みやま市,町,0.19391634980988592,高,0.1634980988593156,田,0.11787072243346007,瀬,0.08365019011406843,山,0.04182509505703422,川,0.03802281368821293,江,0.015209125475285171,開,0.015209125475285171,廣,0.011406844106463879,大,0.011406844106463879
fukuoka,itoshima,福岡県,糸島市,志,0.08650519031141868,摩,0.07612456747404844,二,0.05536332179930796,丈,0.05536332179930796,田,0.03460207612456748,原,0.03460207612456748,井,0.020761245674740483,高,0.01384083044982699,東,0.01384083044982699,吉,0.01384083044982699
fukuoka,nakagawa,福岡県,那珂川市,原,0.07608695652173914,梶,0.043478260869565216,西,0.043478260869565216,隈,0.043478260869565216,片,0.03260869565217391,縄,0.03260869565217391,五,0.03260869565217391,丸,0.03260869565217391,仲,0.03260869565217391,道,0.03260869565217391
fukuoka,umi,福岡県,糟屋郡宇美町,宇,0.05555555555555555,美,0.05555555555555555,寺,0.05555555555555555,原,0.05555555555555555,四,0.037037037037037035,王,0.037037037037037035,坂,0.037037037037037035,り,0.037037037037037035,が,0.037037037037037035,丘,0.037037037037037035
fukuoka,sasaguri,福岡県,糟屋郡篠栗町,田,0.10714285714285714,尾,0.07142857142857142,中,0.07142857142857142,乙,0.03571428571428571,犬,0.03571428571428571,仲,0.03571428571428571,金,0.03571428571428571,出,0.03571428571428571,篠,0.03571428571428571,栗,0.03571428571428571
fukuoka,shime,福岡県,糟屋郡志免町,志,0.05660377358490566,免,0.05660377358490566,別,0.05660377358490566,府,0.05660377358490566,丘,0.05660377358490566,台,0.03773584905660377,田,0.03773584905660377,富,0.03773584905660377,南,0.03773584905660377,里,0.03773584905660377
fukuoka,sue,福岡県,糟屋郡須恵町,須,0.15384615384615385,惠,0.15384615384615385,植,0.07692307692307693,木,0.07692307692307693,上,0.07692307692307693,新,0.07692307692307693,原,0.07692307692307693,旅,0.07692307692307693,石,0.07692307692307693,佐,0.07692307692307693
fukuoka,shingu,福岡県,糟屋郡新宮町,府,0.0784313725490196,宮,0.058823529411764705,花,0.058823529411764705,上,0.058823529411764705,下,0.0392156862745098,新,0.0392156862745098,立,0.0392156862745098,三,0.0392156862745098,代,0.0392156862745098,湊,0.0392156862745098
fukuoka,hisayama,福岡県,糟屋郡久山町,猪,0.16666666666666666,野,0.16666666666666666,久,0.16666666666666666,原,0.16666666666666666,山,0.16666666666666666,田,0.16666666666666666
fukuoka,kasuya,福岡県,糟屋郡粕屋町,原,0.1875,仲,0.0625,大,0.041666666666666664,隈,0.041666666666666664,酒,0.041666666666666664,殿,0.041666666666666664,長,0.041666666666666664,者,0.041666666666666664,駕,0.041666666666666664,与,0.041666666666666664
fukuoka,ashiya,福岡県,遠賀郡芦屋町,浜,0.15151515151515152,山,0.06060606060606061,鹿,0.06060606060606061,江,0.030303030303030304,川,0.030303030303030304,台,0.030303030303030304,芦,0.030303030303030304,屋,0.030303030303030304,祇,0.030303030303030304,園,0.030303030303030304
fukuoka,mizumaki,福岡県,遠賀郡水巻町,吉,0.05172413793103448,田,0.05172413793103448,団,0.034482758620689655,地,0.034482758620689655,台,0.034482758620689655,口,0.034482758620689655,二,0.034482758620689655,東,0.034482758620689655,高,0.034482758620689655,尾,0.034482758620689655
fukuoka,okagaki,福岡県,遠賀郡岡垣町,台,0.056179775280898875,津,0.056179775280898875,高,0.056179775280898875,東,0.056179775280898875,海,0.0449438202247191,老,0.0449438202247191,山,0.0449438202247191,田,0.0449438202247191,南,0.033707865168539325,野,0.033707865168539325
fukuoka,onga,福岡県,遠賀郡遠賀町,津,0.07407407407407407,木,0.05555555555555555,浅,0.037037037037037035,賀,0.037037037037037035,別,0.037037037037037035,府,0.037037037037037035,島,0.037037037037037035,広,0.037037037037037035,渡,0.037037037037037035,虫,0.037037037037037035
fukuoka,kotake,福岡県,鞍手郡小竹町,新,0.14285714285714285,赤,0.07142857142857142,地,0.07142857142857142,勝,0.07142857142857142,野,0.07142857142857142,御,0.07142857142857142,徳,0.07142857142857142,山,0.07142857142857142,崎,0.07142857142857142,南,0.07142857142857142
fukuoka,kurate,福岡県,鞍手郡鞍手町,木,0.1111111111111111,月,0.07407407407407407,谷,0.07407407407407407,新,0.07407407407407407,猪,0.037037037037037035,倉,0.037037037037037035,小,0.037037037037037035,牧,0.037037037037037035,上,0.037037037037037035,永,0.037037037037037035
fukuoka,keisen,福岡県,嘉穂郡桂川町,田,0.1,土,0.1,内,0.05,山,0.05,九,0.05,郎,0.05,丸,0.05,寿,0.05,命,0.05,瀬,0.05
fukuoka,chikuzen,福岡県,朝倉郡筑前町,田,0.08860759493670886,高,0.05063291139240506,三,0.05063291139240506,上,0.0379746835443038,山,0.0379746835443038,朝,0.02531645569620253,大,0.02531645569620253,久,0.02531645569620253,場,0.02531645569620253,嶋,0.02531645569620253
fukuoka,toho,福岡県,朝倉郡東峰村,小,0.16666666666666666,石,0.16666666666666666,原,0.16666666666666666,鼓,0.08333333333333333,福,0.08333333333333333,井,0.08333333333333333,宝,0.08333333333333333,珠,0.08333333333333333,山,0.08333333333333333
fukuoka,tachiarai,福岡県,三井郡大刀洗町,高,0.09090909090909091,橋,0.06060606060606061,川,0.06060606060606061,今,0.030303030303030304,鵜,0.030303030303030304,木,0.030303030303030304,春,0.030303030303030304,日,0.030303030303030304,上,0.030303030303030304,甲,0.030303030303030304
fukuoka,oki,福岡県,三潴郡大木町,牟,0.08163265306122448,田,0.08163265306122448,上,0.08163265306122448,八,0.061224489795918366,溝,0.04081632653061224,大,0.04081632653061224,木,0.04081632653061224,筏,0.02040816326530612,絵,0.02040816326530612,下,0.02040816326530612
fukuoka,hirokawa,福岡県,八女郡広川町,田,0.1111111111111111,川,0.07407407407407407,吉,0.07407407407407407,一,0.037037037037037035,條,0.037037037037037035,太,0.037037037037037035,上,0.037037037037037035,小,0.037037037037037035,椎,0.037037037037037035,尾,0.037037037037037035
fukuoka,kawara,福岡県,田川郡香春町,鏡,0.07142857142857142,山,0.07142857142857142,柿,0.07142857142857142,下,0.07142857142857142,香,0.07142857142857142,春,0.07142857142857142,採,0.07142857142857142,銅,0.07142857142857142,所,0.07142857142857142,高,0.07142857142857142
fukuoka,soeda,福岡県,田川郡添田町,田,0.17647058823529413,野,0.11764705882352941,落,0.058823529411764705,合,0.058823529411764705,庄,0.058823529411764705,添,0.058823529411764705,中,0.058823529411764705,元,0.058823529411764705,寺,0.058823529411764705,津,0.058823529411764705
fukuoka,itoda,福岡県,田川郡糸田町,糸,0.25,田,0.25,川,0.25,宮,0.25
fukuoka,kawasaki,福岡県,田川郡川崎町,安,0.1111111111111111,眞,0.1111111111111111,木,0.1111111111111111,池,0.1111111111111111,尻,0.1111111111111111,川,0.1111111111111111,崎,0.1111111111111111,田,0.1111111111111111,原,0.1111111111111111
fukuoka,otou,福岡県,田川郡大任町,今,0.16666666666666666,任,0.16666666666666666,原,0.16666666666666666,大,0.16666666666666666,行,0.16666666666666666,事,0.16666666666666666
fukuoka,aka,福岡県,田川郡赤村,内,0.2,田,0.2,赤,0.2,峰,0.2,岡,0.2
fukuoka,fukuchi,福岡県,田川郡福智町,赤,0.07142857142857142,池,0.07142857142857142,上,0.07142857142857142,野,0.07142857142857142,伊,0.07142857142857142,方,0.07142857142857142,市,0.07142857142857142,場,0.07142857142857142,金,0.07142857142857142,田,0.07142857142857142
fukuoka,kanda,福岡県,京都郡苅田町,新,0.054945054945054944,浜,0.04395604395604396,原,0.04395604395604396,津,0.03296703296703297,崎,0.03296703296703297,松,0.03296703296703297,山,0.03296703296703297,光,0.02197802197802198,尾,0.02197802197802198,倉,0.02197802197802198
fukuoka,miyako,福岡県,京都郡みやこ町,川,0.14423076923076922,犀,0.1346153846153846,山,0.08173076923076923,勝,0.057692307692307696,田,0.028846153846153848,上,0.028846153846153848,原,0.02403846153846154,大,0.019230769230769232,久,0.014423076923076924,熊,0.014423076923076924
fukuoka,yoshitomi,福岡県,築上郡吉富町,小,0.09523809523809523,今,0.047619047619047616,吉,0.047619047619047616,犬,0.047619047619047616,丸,0.047619047619047616,祝,0.047619047619047616,幸,0.047619047619047616,子,0.047619047619047616,鈴,0.047619047619047616,熊,0.047619047619047616
fukuoka,koge,福岡県,築上郡上毛町,原,0.06818181818181818,方,0.045454545454545456,上,0.045454545454545456,唐,0.045454545454545456,下,0.045454545454545456,井,0.045454545454545456,東,0.045454545454545456,安,0.022727272727272728,雲,0.022727272727272728,宇,0.022727272727272728
fukuoka,chikujo,福岡県,築上郡築上町,田,0.0594059405940594,上,0.04950495049504951,原,0.0297029702970297,丸,0.0297029702970297,楽,0.0297029702970297,寺,0.0297029702970297,本,0.0297029702970297,下,0.0297029702970297,松,0.019801980198019802,安,0.019801980198019802
fukushima,fukushima,福島県,福島市,野,0.04748603351955307,町,0.0446927374301676,川,0.03910614525139665,田,0.036312849162011177,飯,0.030726256983240222,松,0.030726256983240222,坂,0.025139664804469275,山,0.0223463687150838,下,0.019553072625698324,木,0.01675977653631285
fukushima,aidsuwakamatsu,福島県,会津若松市,町,0.13619744058500913,大,0.06307129798903108,北,0.05210237659963437,字,0.04113345521023766,会,0.03930530164533821,津,0.03930530164533821,東,0.0283363802559415,田,0.026508226691042046,神,0.021937842778793418,指,0.02102376599634369
fukushima,koriyama,福島県,郡山市,町,0.11217948717948718,田,0.10683760683760683,字,0.03739316239316239,村,0.027777777777777776,山,0.024572649572649572,久,0.022435897435897436,中,0.0202991452991453,西,0.018162393162393164,安,0.016025641025641024,南,0.013888888888888888
fukushima,iwaki,福島県,いわき市,町,0.0927209705372617,平,0.05805892547660312,小,0.043327556325823226,田,0.03119584055459272,浜,0.02772963604852686,名,0.024263431542461005,川,0.022530329289428077,上,0.021663778162911613,下,0.02079722703639515,中,0.02079722703639515
fukushima,shirakawa,福島県,白河市,山,0.05898491083676269,大,0.02606310013717421,下,0.023319615912208505,東,0.02194787379972565,表,0.02194787379972565,郷,0.02194787379972565,田,0.0205761316872428,中,0.019204389574759947,小,0.01783264746227709,坂,0.01646090534979424
fukushima,sukagawa,福島県,須賀川市,田,0.08615384615384615,山,0.033846153846153845,上,0.021538461538461538,の,0.021538461538461538,川,0.018461538461538463,大,0.018461538461538463,中,0.018461538461538463,小,0.015384615384615385,寺,0.015384615384615385,下,0.015384615384615385
fukushima,kitakata,福島県,喜多方市,字,0.1459521094640821,町,0.08893956670467502,川,0.04104903078677309,田,0.04104903078677309,塩,0.03078677309007982,上,0.020524515393386546,山,0.018244013683010263,都,0.013683010262257697,高,0.013683010262257697,西,0.012542759407069556
fukushima,soma,福島県,相馬市,野,0.0707070707070707,田,0.06060606060606061,木,0.04040404040404041,小,0.030303030303030304,大,0.030303030303030304,部,0.020202020202020204,山,0.020202020202020204,上,0.020202020202020204,坪,0.020202020202020204,玉,0.020202020202020204
fukushima,nihonmatsu,福島県,二本松市,田,0.05167173252279635,内,0.0364741641337386,原,0.034954407294832825,石,0.02735562310030395,大,0.0243161094224924,沢,0.022796352583586626,上,0.02127659574468085,セ,0.019756838905775075,平,0.0182370820668693,山,0.0182370820668693
fukushima,tamura,福島県,田村市,町,0.18972332015810275,船,0.11462450592885376,引,0.11462450592885376,常,0.043478260869565216,葉,0.043478260869565216,大,0.03162055335968379,越,0.03162055335968379,山,0.03162055335968379,沢,0.019762845849802372,田,0.019762845849802372
fukushima,minamisoma,福島県,南相馬市,区,0.1952247191011236,原,0.10252808988764045,町,0.09129213483146068,小,0.07584269662921349,高,0.07303370786516854,島,0.047752808988764044,鹿,0.0449438202247191,田,0.023876404494382022,北,0.01544943820224719,大,0.014044943820224719
fukushima,date,福島県,伊達市,町,0.10538116591928251,川,0.07399103139013453,田,0.06053811659192825,原,0.053811659192825115,梁,0.04708520179372197,保,0.03139013452914798,山,0.026905829596412557,霊,0.020179372197309416,舘,0.017937219730941704,上,0.017937219730941704
